 * Running on http://178.62.125.116:5000/ (Press CTRL+C to quit)
 * Restarting with stat
WARNING:root:update content --------                                                                                                                                                                                 <p><span class="wysiwyg-color-black"><b>Lecturer</b></span><b>:</b><a href="http://www.cs.man.ac.uk/~gbrown">Dr Gavin Brown</a></p><h3><b>What</b> is this module about?</h3><p>This is module 1 in the <a>Learning from Data</a> theme. Machine Learning is concerned with creating <b>mathematical "data structures"</b> that allow a computer to exhibit behaviour that would normally require a human. Typical applications might be spam filtering, speech recognition, medical diagnosis, or weather prediction. The data structures we use (known as "<b>models</b>") come in various forms, e.g. <b>trees, graphs, algebraic equations, </b> and <b>probability distributions</b>. The emphasis is on constructing these models <b>automatically from data</b>---for example making a weather predictor from a datafile of historical weather patterns. This course will introduce you to the concepts behind various Machine Learning techniques, including how they work, and use existing software packages to illustrate how they are used on data.</p><h3><span class="wysiwyg-color-green">I studied ML in my undergrad degree, so should I do this module?</span></h3><p><span class="wysiwyg-color-green">If you have sat an undergraduate ML course (particularly my COMP24111) then you may feel you know all this material. In fact we will cover virtually the same topics - however, you almost certainly will not have covered this material in the same </span><b><span class="wysiwyg-color-green">depth</span></b><span class="wysiwyg-color-green"> as we will cover it. We will study </span><b><span class="wysiwyg-color-green">why</span></b><span class="wysiwyg-color-green"> and </span><b><span class="wysiwyg-color-green">how</span></b><span class="wysiwyg-color-green"> these methods work, at a very deep level. </span><b><span class="wysiwyg-color-green">This is </span><b><span class="wysiwyg-color-green">not</span></b><span class="wysiwyg-color-green"> a course on how to use ML techniques.</span></b><span class="wysiwyg-color-green"> It is a course on the foundations, the deeper aspects, and will prepare you for more advanced modules later in the year, as well as MSc projects next summer.</span></p><h3></h3><br><p></p><h3>Do I have to do anything <u>before</u> the first lecture?</h3><p>YES. It will significantly benefit you to study the MATLAB <a href="/pgt/COMP61011/materials/matlab61011tutorial.pdf"><b>tutorial</b></a>. Or you can try the <a><b>manual</b></a> which some people prefer.</p>                                                                                        
WARNING:root:update URL -------- /home
109.175.191.6 - - [24/Nov/2015 21:13:26] "GET /update?content=++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++%3Cp%3E%3Cspan+class%3D%22wysiwyg-color-black%22%3E%3Cb%3ELecturer%3C%2Fb%3E%3C%2Fspan%3E%3Cb%3E%3A%3C%2Fb%3E%3Ca+href%3D%22http%3A%2F%2Fwww.cs.man.ac.uk%2F%7Egbrown%22%3EDr+Gavin+Brown%3C%2Fa%3E%3C%2Fp%3E%3Ch3%3E%3Cb%3EWhat%3C%2Fb%3E+is+this+module+about%3F%3C%2Fh3%3E%3Cp%3EThis+is+module+1+in+the+%3Ca%3ELearning+from+Data%3C%2Fa%3E+theme.+Machine+Learning+is+concerned+with+creating+%3Cb%3Emathematical+%22data+structures%22%3C%2Fb%3E+that+allow+a+computer+to+exhibit+behaviour+that+would+normally+require+a+human.+Typical+applications+might+be+spam+filtering%2C+speech+recognition%2C+medical+diagnosis%2C+or+weather+prediction.+The+data+structures+we+use+%28known+as+%22%3Cb%3Emodels%3C%2Fb%3E%22%29+come+in+various+forms%2C+e.g.+%3Cb%3Etrees%2C+graphs%2C+algebraic+equations%2C+%3C%2Fb%3E+and+%3Cb%3Eprobability+distributions%3C%2Fb%3E.+The+emphasis+is+on+constructing+these+models+%3Cb%3Eautomatically+from+data%3C%2Fb%3E---for+example+making+a+weather+predictor+from+a+datafile+of+historical+weather+patterns.+This+course+will+introduce+you+to+the+concepts+behind+various+Machine+Learning+techniques%2C+including+how+they+work%2C+and+use+existing+software+packages+to+illustrate+how+they+are+used+on+data.%3C%2Fp%3E%3Ch3%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3EI+studied+ML+in+my+undergrad+degree%2C+so+should+I+do+this+module%3F%3C%2Fspan%3E%3C%2Fh3%3E%3Cp%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3EIf+you+have+sat+an+undergraduate+ML+course+%28particularly+my+COMP24111%29+then+you+may+feel+you+know+all+this+material.+In+fact+we+will+cover+virtually+the+same+topics+-+however%2C+you+almost+certainly+will+not+have+covered+this+material+in+the+same+%3C%2Fspan%3E%3Cb%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3Edepth%3C%2Fspan%3E%3C%2Fb%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3E+as+we+will+cover+it.+We+will+study+%3C%2Fspan%3E%3Cb%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3Ewhy%3C%2Fspan%3E%3C%2Fb%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3E+and+%3C%2Fspan%3E%3Cb%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3Ehow%3C%2Fspan%3E%3C%2Fb%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3E+these+methods+work%2C+at+a+very+deep+level.+%3C%2Fspan%3E%3Cb%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3EThis+is+%3C%2Fspan%3E%3Cb%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3Enot%3C%2Fspan%3E%3C%2Fb%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3E+a+course+on+how+to+use+ML+techniques.%3C%2Fspan%3E%3C%2Fb%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3E+It+is+a+course+on+the+foundations%2C+the+deeper+aspects%2C+and+will+prepare+you+for+more+advanced+modules+later+in+the+year%2C+as+well+as+MSc+projects+next+summer.%3C%2Fspan%3E%3C%2Fp%3E%3Ch3%3E%3C%2Fh3%3E%3Cbr%3E%3Cp%3E%3C%2Fp%3E%3Ch3%3EDo+I+have+to+do+anything+%3Cu%3Ebefore%3C%2Fu%3E+the+first+lecture%3F%3C%2Fh3%3E%3Cp%3EYES.+It+will+significantly+benefit+you+to+study+the+MATLAB+%3Ca+href%3D%22%2Fpgt%2FCOMP61011%2Fmaterials%2Fmatlab61011tutorial.pdf%22%3E%3Cb%3Etutorial%3C%2Fb%3E%3C%2Fa%3E.+Or+you+can+try+the+%3Ca%3E%3Cb%3Emanual%3C%2Fb%3E%3C%2Fa%3E+which+some+people+prefer.%3C%2Fp%3E++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++&url=%2Fhome HTTP/1.1" 302 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:13:26] "GET /update?content=++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++%3Cp%3E%3Cspan+class%3D%22wysiwyg-color-black%22%3E%3Cb%3ELecturer%3C%2Fb%3E%3C%2Fspan%3E%3Cb%3E%3A%3C%2Fb%3E%3Ca+href%3D%22http%3A%2F%2Fwww.cs.man.ac.uk%2F%7Egbrown%22%3EDr+Gavin+Brown%3C%2Fa%3E%3C%2Fp%3E%3Ch3%3E%3Cb%3EWhat%3C%2Fb%3E+is+this+module+about%3F%3C%2Fh3%3E%3Cp%3EThis+is+module+1+in+the+%3Ca%3ELearning+from+Data%3C%2Fa%3E+theme.+Machine+Learning+is+concerned+with+creating+%3Cb%3Emathematical+%22data+structures%22%3C%2Fb%3E+that+allow+a+computer+to+exhibit+behaviour+that+would+normally+require+a+human.+Typical+applications+might+be+spam+filtering%2C+speech+recognition%2C+medical+diagnosis%2C+or+weather+prediction.+The+data+structures+we+use+%28known+as+%22%3Cb%3Emodels%3C%2Fb%3E%22%29+come+in+various+forms%2C+e.g.+%3Cb%3Etrees%2C+graphs%2C+algebraic+equations%2C+%3C%2Fb%3E+and+%3Cb%3Eprobability+distributions%3C%2Fb%3E.+The+emphasis+is+on+constructing+these+models+%3Cb%3Eautomatically+from+data%3C%2Fb%3E---for+example+making+a+weather+predictor+from+a+datafile+of+historical+weather+patterns.+This+course+will+introduce+you+to+the+concepts+behind+various+Machine+Learning+techniques%2C+including+how+they+work%2C+and+use+existing+software+packages+to+illustrate+how+they+are+used+on+data.%3C%2Fp%3E%3Ch3%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3EI+studied+ML+in+my+undergrad+degree%2C+so+should+I+do+this+module%3F%3C%2Fspan%3E%3C%2Fh3%3E%3Cp%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3EIf+you+have+sat+an+undergraduate+ML+course+%28particularly+my+COMP24111%29+then+you+may+feel+you+know+all+this+material.+In+fact+we+will+cover+virtually+the+same+topics+-+however%2C+you+almost+certainly+will+not+have+covered+this+material+in+the+same+%3C%2Fspan%3E%3Cb%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3Edepth%3C%2Fspan%3E%3C%2Fb%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3E+as+we+will+cover+it.+We+will+study+%3C%2Fspan%3E%3Cb%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3Ewhy%3C%2Fspan%3E%3C%2Fb%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3E+and+%3C%2Fspan%3E%3Cb%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3Ehow%3C%2Fspan%3E%3C%2Fb%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3E+these+methods+work%2C+at+a+very+deep+level.+%3C%2Fspan%3E%3Cb%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3EThis+is+%3C%2Fspan%3E%3Cb%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3Enot%3C%2Fspan%3E%3C%2Fb%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3E+a+course+on+how+to+use+ML+techniques.%3C%2Fspan%3E%3C%2Fb%3E%3Cspan+class%3D%22wysiwyg-color-green%22%3E+It+is+a+course+on+the+foundations%2C+the+deeper+aspects%2C+and+will+prepare+you+for+more+advanced+modules+later+in+the+year%2C+as+well+as+MSc+projects+next+summer.%3C%2Fspan%3E%3C%2Fp%3E%3Ch3%3E%3C%2Fh3%3E%3Cbr%3E%3Cp%3E%3C%2Fp%3E%3Ch3%3EDo+I+have+to+do+anything+%3Cu%3Ebefore%3C%2Fu%3E+the+first+lecture%3F%3C%2Fh3%3E%3Cp%3EYES.+It+will+significantly+benefit+you+to+study+the+MATLAB+%3Ca+href%3D%22%2Fpgt%2FCOMP61011%2Fmaterials%2Fmatlab61011tutorial.pdf%22%3E%3Cb%3Etutorial%3C%2Fb%3E%3C%2Fa%3E.+Or+you+can+try+the+%3Ca%3E%3Cb%3Emanual%3C%2Fb%3E%3C%2Fa%3E+which+some+people+prefer.%3C%2Fp%3E++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++&url=%2Fhome HTTP/1.1" 302 -
109.175.191.6 - - [24/Nov/2015 21:13:26] "GET /home HTTP/1.1" 200 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:13:26] "GET /home HTTP/1.1" 200 -
109.175.191.6 - - [24/Nov/2015 21:15:03] "GET /home HTTP/1.1" 200 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:15:03] "GET /home HTTP/1.1" 200 -
109.175.191.6 - - [24/Nov/2015 21:15:04] "GET /static/bower_components/bootstrap/dist/css/bootstrap.min.css HTTP/1.1" 304 -
INFO:werkzeug:109.175.191.6 - - [24/Nov/2015 21:15:04] "GET /static/bower_components/bootstrap/dist/css/bootstrap.min.css HTTP/1.1" 304 -
